id,name,image,description,category,sub_category,main_category,top_seller,price
239,Bathroom Mixer Bar Valve & Kit Matt Black Round Thermostatic Bar Shower Set,https://media.diy.com/is/image/KingfisherDigital/bathroom-mixer-bar-valve-kit-matt-black-round-thermostatic-bar-shower-set~5060901372632_01c_MP?$MOB_PREV$&$width=500&$height=500,"High quality Matt Black finish
Manufactured from solid brass, stainless steel and durable plastic
TMV2 &amp; WRAS Approved for the highest safety standard
Thermostatic valve technology provides constant shower temperature
Anti-scald safety feature cuts the flow if the cold water supply fails
Complete shower system includes hand shower, slider rail and 1.5m shower hose
Suitable for most UK household water system
Require minimum 0.5 bar water pressure, 1 bar or higher for best performance
Colour: Black 
600mm Shower Rail
2 Spray Pattern HandsetWaste not supplied. Bathroom Mixer Bar Valve & Kit Matt Black Round Thermostatic Bar Shower SetHigh quality Matt Black finish155.29155.29. Thermostatic valve technology provides constant shower temperature. Anti-scald safety feature cuts the flow if the cold water supply fails. Complete shower system includes hand shower, slider rail and 1.5m shower hose42849423032470DENY",Bath mixer taps,bathrooms,kitchen_bathroom,0,139.99
240,"GoodHome Lazu Combi boiler, gravity-fed & mains pressure water systems Bath Shower mixer Tap",https://media.diy.com/is/image/Kingfisher/goodhome-lazu-combi-boiler-gravity-fed-mains-pressure-water-systems-bath-shower-mixer-tap~3663602673781_01bq?$MOB_PREV$&$width=500&$height=500,"This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.3 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,95
241,GoodHome Brean Bath Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-brean-bath-shower-mixer-tap~3663602665106_01bq?$MOB_PREV$&$width=500&$height=500,"Comes with 2x fixing kit, bath shower mixer (Quarter turn valve 1/2 standard cartridge), shower head, shower holder and hoses. This traditional style chrome bath shower mixer from the Brean collection requires no additional purchases. This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.3 bar.",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,105
242,Chrome Sleek Waterfall Bath Shower Mixer Tap With Round 3 Way Overhead Shower Kit,https://media.diy.com/is/image/KingfisherDigital/chrome-sleek-waterfall-bath-shower-mixer-tap-with-round-3-way-overhead-shower-kit~5060966973218_01c_MP?$MOB_PREV$&$width=500&$height=500,"Manufactured by leading industry experts. Features adjustable wall fixing brackets (ideal for replacing existing slide rails)Comes with 1 x Bath Shower Mixer Tap, 1 x Overhead Rigid Riser KitLever operation. Luxury Polished Mirror Chrome finish. Features latest 1/4 turn ceramic disc cartridge technology for long-lasting performance. Latest rubber nozzle technology prevents bacteria/limescale growth",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,119.95
243,Lucia Waterfall Basin Mixer & Bath Shower Mixer Tap Chrome,https://media.diy.com/is/image/KingfisherDigital/lucia-waterfall-basin-mixer-bath-shower-mixer-tap-chrome~5060966971047_01c_MP?$MOB_PREV$&$width=500&$height=500,"A beautiful matching waterfall basin and bath shower mixer tap set in a highly polished chrome finish. Comes with 1 x Basin Tap, 1 x Basin Waste, 1 x Tap Fixings, 1 x Bath Shower Mixer Tap, 1 x 1.5m Shower Hose, 1 x Shower HandsetLever operation. Basin & Bath shower mixer tap set. Includes matching basin waste (bath waste sold separately)",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,119.95
244,"GoodHome Bynea Bath Shower mixer Tap, Pack of 1",https://media.diy.com/is/image/Kingfisher/goodhome-bynea-bath-shower-mixer-tap-pack-of-1~3663602665618_01bq?$MOB_PREV$&$width=500&$height=500,"This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.2 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,80
245,Chrome Sleek Waterfall Bath Shower Mixer Tap With Round 3 Way Overhead Shower Kit,https://media.diy.com/is/image/KingfisherDigital/chrome-sleek-waterfall-bath-shower-mixer-tap-with-round-3-way-overhead-shower-kit~5060966973218_01c_MP?$MOB_PREV$&$width=500&$height=500,"Manufactured by leading industry experts. Features adjustable wall fixing brackets (ideal for replacing existing slide rails)Comes with 1 x Bath Shower Mixer Tap, 1 x Overhead Rigid Riser KitLever operation. Luxury Polished Mirror Chrome finish. Features latest 1/4 turn ceramic disc cartridge technology for long-lasting performance. Latest rubber nozzle technology prevents bacteria/limescale growth",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,119.95
246,GoodHome Blyth Bath Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-blyth-bath-shower-mixer-tap~3663602665588_01bq?$MOB_PREV$&$width=500&$height=500,"This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.2 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,78
247,GoodHome Calp Bath Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-calp-bath-shower-mixer-tap~3663602665564_01c_bq?$MOB_PREV$&$width=500&$height=500,"This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.2 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,55
248,"GoodHome Annagh Combi boiler, gravity-fed & mains pressure water systems Bath Shower mixer Tap",https://media.diy.com/is/image/Kingfisher/goodhome-annagh-combi-boiler-gravity-fed-mains-pressure-water-systems-bath-shower-mixer-tap~3663602673774_01bq?$MOB_PREV$&$width=500&$height=500,"This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.2 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,64
249,Round Thermostatic Bath Shower Mixer Bar Valve Tap (Kit Not Included) - Chrome,https://media.diy.com/is/image/KingfisherDigital/evian-luxury-round-deck-mounted-bath-filler-tap-chrome-balterley~5056211843610_01c_MP?wid=500&hei=500,"Combining high quality manufacturing and design, this thermostatic bath shower mixer is a reliable and functional bath shower mixer tap. Manufactured from high quality brass in a chrome finish. Shower kit not included. With ceramic disc technology for a longer tap life, and a smoother operation. Manufactured from high quality brass. Ceramic disc technology for longer tap life. Bath shower mixer bar valve tap",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,80
250,GoodHome Netley Bath Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-netley-bath-shower-mixer-tap~3663602665113_01bq?$MOB_PREV$&$width=500&$height=500,"Comes with 2x fixing kit, bath shower mixer (Quarter turn valve 1/2 standard cartridge), shower head, shower holder and hoses. This traditional style chrome bath shower mixer from the Netley collection requires no additional purchases. This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.2 bar.",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,53
251,GoodHome Hopa Chrome Bath Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-hopa-chrome-bath-shower-mixer-tap~3663602665045_01bq?$MOB_PREV$&$width=500&$height=500,"This tap is suitable for high pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High pressure - Suitable for combi-boiler or pumped systems. Minimum bar pressure - 1.5 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,65
252,GoodHome Etel Bath Pillar Tap,https://media.diy.com/is/image/Kingfisher/goodhome-lazu-combi-boiler-gravity-fed-mains-pressure-water-systems-bath-shower-mixer-tap~3663602673781_01bq?wid=500&hei=500,"This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. This tap can be wall mounted if the legs are removed. Minimum bar pressure - 0.3 bar.",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,80
253,GoodHome Kellan Bath Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-kellan-bath-shower-mixer-tap~3663602665359_01bq?$MOB_PREV$&$width=500&$height=500,"Comes with Hand shower and hose. This modern style chrome bath shower mixer from the Kellan collection requires no additional purchases. This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.3 bar.",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,105
254,Bristan Divine Chrome effect Chrome Deck Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-kellan-bath-shower-mixer-tap~3663602665359_01bq?wid=500&hei=500,"Comes with 1x Tap, 2x Plinths, 2x O-Rings, 2x Washers, 2x Back Nuts, 1x Hose, 1x Handset, 1x Handset Holder, 2x Screws, 2x Rawl Plugs, 1x Bristan shower mixer tap is a hard-wearing, flawless chrome finish tap that lasts for years. This contemporary style tap is the perfect finishing touch to any modern bathroom. Scratch resistant and salt spray tested to ensure added durability. Supplied with metal fixing nuts for added durability and to secure your tap in place. Suitable for high and low pressure water systems. Minimum working pressure of 0.2 bar",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,145
255,GoodHome Cavally Chrome effect Bath Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-cavally-chrome-effect-bath-shower-mixer-tap~3663602299721_01c?$MOB_PREV$&$width=500&$height=500,Operation: ¼ turn. The simple curved shape of the cavally bath shower filler tap is perfect for creating a modern look in your bathroom and the design complements other products in the cavally range. Matching products available in the Cavally bathroom range,Bath shower mixer taps,bathrooms,kitchen_bathroom,0,200
256,Bristan Corinth Chrome effect Traditional Double Deck Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-cavally-chrome-effect-bath-shower-mixer-tap~3663602300649_02c_bq?wid=500&hei=500,"Elegant and timeless the Bristan Corinth shower mixer tap is the perfect statement piece that can be easily matched with both contemporary and traditional styles. Scratch resistant and salt spray tested to ensure added durability - Bristan taps are designed, engineered and tested to last with our precise glide and secure fix components. Comes with 1 x Bath Shower Mixer, 2 x Legs, 2 x Black Small Washers, 2 x Thin 'O' Rings, 2 x Black Washers, 2 x Metal Back Nuts, 1 x 1.5M Cone To Nut Hose, 1 x Handset, 1 x Fitting InstructionsOperation: Full turn. Features long life 1/4 turn ceramic valves for added durability and smooth turn for ease of use. High quality metal fixings for added durability to secure your tap in place. All in one box - Includes hose, handset and wall bracket so nothing to buy separately.",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,220
257,GoodHome Perma Satin Light blue 0 door Freestanding Bathroom Vanity Cabinet (W)600mm (H)806mm,https://media.diy.com/is/image/Kingfisher/goodhome-perma-satin-light-blue-0-door-freestanding-bathroom-vanity-cabinet-w-600mm-h-806mm~5059340488042_01c?$MOB_PREV$&$width=500&$height=500,Fixings sold separately. Perma furniture does a great job of showcasing your finest bathroom essentials. All Perma furniture is compatible with Luna and Nira basins from the Imandra range.,Bath shower mixer taps,bathrooms,kitchen_bathroom,0,180
258,Chrome Bath Shower Mixer & Basin Sink Mixer Tap Set Modern Bathroom Set,https://media.diy.com/is/image/KingfisherDigital/chrome-bath-shower-mixer-basin-sink-mixer-tap-set-modern-bathroom-set~5051752079504_01c_MP?$MOB_PREV$&$width=500&$height=500,"A stylish single lever basin tap & bath shower mixer set finished in a highly polished chrome. Basin waste included, bath waste sold separately. Comes with 1 x Basin Tap, 1 x Bath Shower Mixer Tap, 1 x Basin Waste, 1 x Shower Handset, 1 x 1.5 Shower Hose 1 x Tap Fixings, 2 x Flexi HosesLever operation. Includes Wall Bracket, Shower Hose and HandsetEasy to Install and MaintainManufactured from Solid Brass with a Chrome FinisRequires minimum 0.5 bar pressure1/4 Turn Ceramic Disc TechnologySuitable for use with combi boilers/mains fed systems",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,65.95
259,Thermostatic Traditional Exposed Shower Mixer Valve - 135mm to 165mm Centres,https://media.diy.com/is/image/KingfisherDigital/chrome-bath-shower-mixer-basin-sink-mixer-tap-set-modern-bathroom-set~5051752079504_01c_MP?wid=500&hei=500,Fittings & fixings included. Traditional Edwardian Style with Ceramic HandleAdjustable pipe centres of 135mm  - 165mm Ideal Replacement ValveSuitable for top and bottom outlet - for shower hose or rigid riser rail.,Bath shower mixer taps,bathrooms,kitchen_bathroom,0,132.95
260,Deck Mounted Thermostatic Bath Shower Mixer Tap - Chrome,https://media.diy.com/is/image/KingfisherDigital/thermostatic-traditional-exposed-shower-mixer-valve-135mm-to-165mm-centres~5060966971115_01c_MP?wid=500&hei=500,"This high quality thermostatic bath shower mixer features a modern design that will complement any bathroom. Made from solid brass with a chrome finish this thermostatic bath shower mixer is easy to use and ensures of a safe bathing or showering experience. (Shower hose not included)Comes with 1 x Bath Shower Mixer Tap, 2 x Deck Mounted LegsHose not supplied. Connection for a shower hose (shower hose not included) found under the spout outlet. This is controlled by the pull-up diverter knob on top of the spout. Durable and solid brass construction with highly polished 3 layer PVD mirror chrome finish. The Thermostatic Cartridge is solid Brass and NOT plastic like some other similar looking mixers!The tap comes with deck-mounting 'legs' or 'pillars' that are attached to the nuts on the rear of the taps body. The left control knob controls the water on/off using a 1/4 turn ceramic disc cartridge. The right control knob is the temperature control.",Bath shower mixer taps,bathrooms,kitchen_bathroom,0,85.95
261,Waterfall Bath Shower Mixer Tap & Shower Slider Rail Kit Matte Black,https://media.diy.com/is/image/KingfisherDigital/waterfall-bath-shower-mixer-tap-shower-slider-rail-kit-matte-black~5060966971719_01c_MP?$MOB_PREV$&$width=500&$height=500,Lever action for smooth operation and flow control1.5m,Bath shower mixer taps,bathrooms,kitchen_bathroom,0,109.95
262,Thermostatic Bath Shower Mixer Tap With Round 3 Way Shower Kit,https://media.diy.com/is/image/KingfisherDigital/waterfall-bath-shower-mixer-tap-shower-slider-rail-kit-matte-black~5060966971719_01c_MP?wid=500&hei=500,Crafted from the highest quality heavyweight stainless steel. Features latest 1/4 turn ceramic disc cartridge technology for long-lasting performance. Latest rubber nozzle technology prevents bacteria/limescale growth,Bath shower mixer taps,bathrooms,kitchen_bathroom,0,129.95
263,Solitaire Chrome Single Lever Bath Shower Mixer Tap - Deck Mounted,https://media.diy.com/is/image/KingfisherDigital/solitaire-chrome-single-lever-bath-shower-mixer-tap-deck-mounted~5060966971863_01c_MP?$MOB_PREV$&$width=500&$height=500,This luxury bath shower mixer is supplied complete with an adjustable shower head and is designed to suit all domestic UK plumbing systems. Supplied with shower head. Suitable for all domestic UK plumbing systems,Bath shower mixer taps,bathrooms,kitchen_bathroom,0,44.95
264,Form Matt Black Modern Bathroom Bath Shower Mixer Tap with Shower Kit,https://media.diy.com/is/image/KingfisherDigital/form-matt-black-modern-bathroom-bath-shower-mixer-tap-with-shower-kit~5060966971658_01c_MP?wid=500&hei=500,Ceramic Cartridge - assure lifetime drip free and allowing exact control the water flow and temperature. Double Lever Handle - Controls Both Temperature And FlowUK standard size fitting,Bath taps,bathrooms,kitchen_bathroom,0,119.95
265,"GoodHome Lazu Bath Pillar Tap, Pack of 2",https://media.diy.com/is/image/Kingfisher/goodhome-lazu-bath-pillar-tap-pack-of-2~3663602665199_01bq?$MOB_PREV$&$width=500&$height=500,"This contemporary style chrome bath tap from the Lazu collection is suitable for high pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High pressure - Suitable for combi-boiler or pumped systems. Minimum bar pressure - 1 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath taps,bathrooms,kitchen_bathroom,0,43
266,Modern Chrome Waterfall Bath Filler Mixer Tap Bathroom Round,https://media.diy.com/is/image/KingfisherDigital/modern-chrome-waterfall-bath-filler-mixer-tap-bathroom-round~5060966971030_01c_MP?$MOB_PREV$&$width=500&$height=500,"A beautiful waterfall effect basin and bath filler tap set finished in a highly polished mirror chrome. Comes with 1 x Basin Tap, 1 x Bath Filler Tap, 1 x Slotted Basin Waste, 1 x Tap fixings, 2 x Tap HosesGuarantee - 10 years. Matching basin & bath filler tap set. Includes basin waste (bath waste sold separately)Durable and solid brass constructionUK standard size fitting. Ceramic Cartridge - assure lifetime drip free and allowing exact control the water flow and temperature. Exceptional build quality and finish.",Bath taps,bathrooms,kitchen_bathroom,0,119.95
267,GoodHome Kellan Contemporary Bath Filler Tap,https://media.diy.com/is/image/Kingfisher/goodhome-kellan-contemporary-bath-filler-tap~3663602665342_01bq?$MOB_PREV$&$width=500&$height=500,"This modern style chrome bath mixer from the Kellan collection is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.3 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath taps,bathrooms,kitchen_bathroom,0,95
268,"GoodHome Brean Chrome-plated Bath Pillar Tap, Pack of 2",https://media.diy.com/is/image/Kingfisher/goodhome-brean-chrome-plated-bath-pillar-tap-pack-of-2~3663602665144_01bq?$MOB_PREV$&$width=500&$height=500,"This traditional style chrome bath tap from the Brean collection is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.2 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath taps,bathrooms,kitchen_bathroom,0,40
269,"GoodHome Etel Bath Pillar Tap, Pack of 2",https://media.diy.com/is/image/Kingfisher/goodhome-etel-bath-pillar-tap-pack-of-2~3663602665137_01bq?$MOB_PREV$&$width=500&$height=500,"This traditional style chrome bath tap from the Etel collection is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.1 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath taps,bathrooms,kitchen_bathroom,0,37
270,GoodHome Perma Satin Light blue 0 door Freestanding Bathroom Vanity Cabinet (W)600mm (H)806mm,https://media.diy.com/is/image/Kingfisher/goodhome-perma-satin-light-blue-0-door-freestanding-bathroom-vanity-cabinet-w-600mm-h-806mm~5059340488042_01c?$MOB_PREV$&$width=500&$height=500,Fixings sold separately. Perma furniture does a great job of showcasing your finest bathroom essentials. All Perma furniture is compatible with Luna and Nira basins from the Imandra range.,Bath taps,bathrooms,kitchen_bathroom,0,180
271,Chrome Sleek Waterfall Bath Shower Mixer Tap With Round 3 Way Overhead Shower Kit,https://media.diy.com/is/image/KingfisherDigital/chrome-sleek-waterfall-bath-shower-mixer-tap-with-round-3-way-overhead-shower-kit~5060966973218_01c_MP?$MOB_PREV$&$width=500&$height=500,"Manufactured by leading industry experts. Features adjustable wall fixing brackets (ideal for replacing existing slide rails)Comes with 1 x Bath Shower Mixer Tap, 1 x Overhead Rigid Riser KitLever operation. Luxury Polished Mirror Chrome finish. Features latest 1/4 turn ceramic disc cartridge technology for long-lasting performance. Latest rubber nozzle technology prevents bacteria/limescale growth",Bath taps,bathrooms,kitchen_bathroom,0,119.95
272,Waterfall Bath Filler Mixer Tap Chrome,https://media.diy.com/is/image/KingfisherDigital/waterfall-bath-filler-mixer-tap-chrome~5060966970989_01c_MP?$MOB_PREV$&$width=500&$height=500,Manufactured from high quality solid brass. High quality chrome polish.,Bath taps,bathrooms,kitchen_bathroom,0,79.95
273,Chrome Sleek Waterfall Bath Shower Mixer Tap With Round 3 Way Overhead Shower Kit,https://media.diy.com/is/image/KingfisherDigital/chrome-sleek-waterfall-bath-shower-mixer-tap-with-round-3-way-overhead-shower-kit~5060966973218_01c_MP?$MOB_PREV$&$width=500&$height=500,"Manufactured by leading industry experts. Features adjustable wall fixing brackets (ideal for replacing existing slide rails)Comes with 1 x Bath Shower Mixer Tap, 1 x Overhead Rigid Riser KitLever operation. Luxury Polished Mirror Chrome finish. Features latest 1/4 turn ceramic disc cartridge technology for long-lasting performance. Latest rubber nozzle technology prevents bacteria/limescale growth",Bath taps,bathrooms,kitchen_bathroom,0,119.95
274,Lucia Waterfall Basin Mixer & Bath Shower Mixer Tap Chrome,https://media.diy.com/is/image/KingfisherDigital/lucia-waterfall-basin-mixer-bath-shower-mixer-tap-chrome~5060966971047_01c_MP?$MOB_PREV$&$width=500&$height=500,"A beautiful matching waterfall basin and bath shower mixer tap set in a highly polished chrome finish. Comes with 1 x Basin Tap, 1 x Basin Waste, 1 x Tap Fixings, 1 x Bath Shower Mixer Tap, 1 x 1.5m Shower Hose, 1 x Shower HandsetLever operation. Basin & Bath shower mixer tap set. Includes matching basin waste (bath waste sold separately)",Bath taps,bathrooms,kitchen_bathroom,0,119.95
275,Evian Luxury Round Deck Mounted Bath Filler Tap - Chrome - Balterley,https://media.diy.com/is/image/KingfisherDigital/evian-luxury-round-deck-mounted-bath-filler-tap-chrome-balterley~5056211843610_01c_MP?$MOB_PREV$&$width=500&$height=500,"Contemporary design with round lever handles, the Evian deck mounted bath filler tap is an elegant addition to any modern bathroom design. The Evian range of brassware has a range of tap options for consistency in your bathroom, and with easy to use lever handles in a bright Chrome finish, this is a bath filler tap to endure. Manufactured from high quality brass internals, with ceramic disc technology for longer tap life, and the filler design mixes the water flow for the perfect water temperature. With excellent flow rates at lower pressures. Excellent flow rates. Deck mounted bath filler tap",Bath taps,bathrooms,kitchen_bathroom,0,50
276,Round Thermostatic Bath Shower Mixer Bar Valve Tap (Kit Not Included) - Chrome,https://media.diy.com/is/image/KingfisherDigital/evian-luxury-round-deck-mounted-bath-filler-tap-chrome-balterley~5056211843610_01c_MP?wid=500&hei=500,"Combining high quality manufacturing and design, this thermostatic bath shower mixer is a reliable and functional bath shower mixer tap. Manufactured from high quality brass in a chrome finish. Shower kit not included. With ceramic disc technology for a longer tap life, and a smoother operation. Manufactured from high quality brass. Ceramic disc technology for longer tap life. Bath shower mixer bar valve tap",Bath taps,bathrooms,kitchen_bathroom,0,80
277,Chrome Bath Shower Mixer & Basin Sink Mixer Tap Set Modern Bathroom Set,https://media.diy.com/is/image/KingfisherDigital/chrome-bath-shower-mixer-basin-sink-mixer-tap-set-modern-bathroom-set~5051752079504_01c_MP?$MOB_PREV$&$width=500&$height=500,"A stylish single lever basin tap & bath shower mixer set finished in a highly polished chrome. Basin waste included, bath waste sold separately. Comes with 1 x Basin Tap, 1 x Bath Shower Mixer Tap, 1 x Basin Waste, 1 x Shower Handset, 1 x 1.5 Shower Hose 1 x Tap Fixings, 2 x Flexi HosesLever operation. Includes Wall Bracket, Shower Hose and HandsetEasy to Install and MaintainManufactured from Solid Brass with a Chrome FinisRequires minimum 0.5 bar pressure1/4 Turn Ceramic Disc TechnologySuitable for use with combi boilers/mains fed systems",Bath taps,bathrooms,kitchen_bathroom,0,65.95
278,GoodHome Kellan Bath Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-kellan-bath-shower-mixer-tap~3663602665359_01bq?$MOB_PREV$&$width=500&$height=500,"Comes with Hand shower and hose. This modern style chrome bath shower mixer from the Kellan collection requires no additional purchases. This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.3 bar.",Bath taps,bathrooms,kitchen_bathroom,0,105
279,"GoodHome Annagh Combi boiler, gravity-fed & mains pressure water systems Bath Shower mixer Tap",https://media.diy.com/is/image/Kingfisher/goodhome-annagh-combi-boiler-gravity-fed-mains-pressure-water-systems-bath-shower-mixer-tap~3663602673774_01bq?$MOB_PREV$&$width=500&$height=500,"This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.2 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath taps,bathrooms,kitchen_bathroom,0,64
280,GoodHome Netley Bath Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-netley-bath-shower-mixer-tap~3663602665113_01bq?$MOB_PREV$&$width=500&$height=500,"Comes with 2x fixing kit, bath shower mixer (Quarter turn valve 1/2 standard cartridge), shower head, shower holder and hoses. This traditional style chrome bath shower mixer from the Netley collection requires no additional purchases. This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.2 bar.",Bath taps,bathrooms,kitchen_bathroom,0,53
281,GoodHome Osani Bath Filler Tap,https://media.diy.com/is/image/Kingfisher/goodhome-osani-bath-filler-tap~3663602665304_01bq?$MOB_PREV$&$width=500&$height=500,"This modern style chrome bath mixer from the Osani collection is suitable for high pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High pressure - Suitable for combi-boiler or pumped systems. Minimum bar pressure - 1 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath taps,bathrooms,kitchen_bathroom,0,110
282,GoodHome Brean Bath Shower mixer Tap,https://media.diy.com/is/image/Kingfisher/goodhome-brean-bath-shower-mixer-tap~3663602665106_01bq?$MOB_PREV$&$width=500&$height=500,"Comes with 2x fixing kit, bath shower mixer (Quarter turn valve 1/2 standard cartridge), shower head, shower holder and hoses. This traditional style chrome bath shower mixer from the Brean collection requires no additional purchases. This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.3 bar.",Bath taps,bathrooms,kitchen_bathroom,0,105
283,"GoodHome Lazu Combi boiler, gravity-fed & mains pressure water systems Bath Shower mixer Tap",https://media.diy.com/is/image/Kingfisher/goodhome-lazu-combi-boiler-gravity-fed-mains-pressure-water-systems-bath-shower-mixer-tap~3663602673781_01bq?$MOB_PREV$&$width=500&$height=500,"This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.3 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath taps,bathrooms,kitchen_bathroom,0,95
