product,price,category,link,image,description
Flusso Double Pocket Door Kit for 838mm x 1981mm Doors,686.82,Internal Pocket Doors,https://www.jewson.co.uk/p/flusso-double-pocket-door-kit-920-x-2160mm-SCKIT007,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/Flusso-Double-Pocket-Door-Kit",The perfect solution for when there is not much space available in your home. Great for making your room styles more flexible resulting in a brighter space. <br />The Flusso Kits are a practical system designed to work in partition walls. Guaranteed to add effortless style. This kit is compatible with majority of LPD doors. Suitable for 838mm x 1981mm Doors.<br /><br /><strong>Doors not included – please select an internal door option to suit you from our wide range</strong>Features & benefitsIdeal space saving solutionEasy to assemble self assembly kitGuaranteed to add effortless styleDrywall screws includedPerfect for small projects such as home renovations
Hardwood Plywood Poplar Core FSC 2440 x 1220 x 12mm,48.67,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-poplar-core-fsc-2440-x-1220-x-12mm-PPSBFC12,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PPSBFC12","Eucalyptus-faced Poplar core joinery quality FSC Plywood conforms to EN636-2NS and has a class 2 glue in accordance with EN314-2. Lightweight and ideal for use in furniture, linings and pattresses, and structural applicationsFeatures & benefitsGlue-line conforms to EN314-2 Class 2 E1 and is ideal for use in humid conditionsSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant applications.Plantation grown temperate hardwood"
Hardwood Plywood Poplar Core FSC 2440 x 1220 x 18mm,58.74,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-poplar-core-fsc-2440-x-1220-x-18mm-PPSBFC18,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PPSBFC18","Eucalyptus-faced Poplar core joinery quality FSC Plywood conforms to EN636-2NS and has a class 2 glue in accordance with EN314-2. Lightweight and ideal for use in furniture, linings and pattresses and structural applications.Features & benefitsGlue-line conforms to EN314-2 Class 2 E1 and is ideal for use in humid conditionsSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant applications.Plantation grown temperate hardwood"
Hardwood Plywood Poplar Core FSC 2440 x 1220 x 9mm,41.99,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-poplar-core-fsc-2440-x-1220-x-9mm-PPSBFC09,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PPSBFC09","Eucalyptus faced Poplar core joinery quality FSC Plywood conforms to EN636-2NS and has a class 2 glue in accordance with EN314-2. Lightweight and ideal for use in furniture, linings and pattresses and structural applications.Features & benefitsGlue-line conforms to EN314-2 Class 2 E1 and is ideal for use in humid conditionsSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant applications.Plantation grown temperate hardwood"
ESSGEE SG Marine Plywood FSC 2440 x 1220 x 18mm,102.00,Plywood,https://www.jewson.co.uk/p/essgee-sg-marine-plywood-fsc-2440-x-1220-18mm-PLYMBF18,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PLYMBF18","Our Marine Plywood FSC is manufactured from high quality core and face veneers. The plywood complies with BS1088 standards vouching for its high quality. The material has very few core gaps limiting the chance of trapping water in the plywood and therefore provides solid glue bonding performance. This Product is not intended for boat building.Features & benefitsGlue-line conforms to EN 314-2 Class 3 E1 and is suitable for use in exterior conditions subject to use with the correct edge sealantSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant and exterior applications but not recommended for boat-buildingPlantation grown temperate hardwoodIdeal for use in flooring, walls, roofs and joinery applications"
Brazilian Pine Structural Plywood FSC 2440 x 1220mm x 18mm,51.54,Plywood,https://www.jewson.co.uk/p/brazilian-pine-structural-plywood-fsc-2440-x-1220mm-x-18mm-PLYFCE18,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PLYFCE18","Brazilian Pine Coniferous Sheathing Plywood is an engineered wood product made up of layers of Brazilian pinewood. The plywood is bonded together using a E1 glue which is a low emission formaldehyde exterior quality glue. The plywood can be used in walls, floors, roofs, packing and other general applications.Features & benefitsGlue-line conforms to EN 314-2 Class 3 E1 and is suitable for use in exterior conditions subject to use with the correct edge sealantSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant and exterior applications.Plantation grown pine softwood"
Brazilian Pine Structural Plywood FSC 2440 x 1220 x 9mm,29.32,Plywood,https://www.jewson.co.uk/p/brazilian-pine-structural-plywood-fsc-2440-x-1220-x-9mm-PLYFCE09,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PLYFCE09","Brazilian Pine Coniferous Sheathing Plywood is an engineered wood product made up of layers of Brazilian pinewood. The plywood is bonded together using a E1 glue which is a low emission formaldehyde exterior quality glue. The plywood can be used in walls, floors, roofs, packing and other general applications.Features & benefitsGlue-line conforms to EN 314-2 Class 3 E1 and is suitable for use in exterior conditions subject to use with the correct edge sealantSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant and exterior applications.Plantation grown pine softwood"
Hardwood Plywood Poplar Core FSC 2440 x 1220 x 5.5mm,31.50,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-poplar-core-fsc-2440-x-1220-x-5-5mm-PPEBFC05,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PPEBFC05","Eucalyptus-faced Poplar core joinery quality FSC Plywood conforms to EN636-2NS and has a class 2 glue in accordance with EN314-2. Lightweight and ideal for use in furniture, linings, and pattressesFeatures & benefitsGlue-line conforms to EN314-2 Class 2 E1 and is ideal for use in humid conditionsSourced from well managed credibly certified forestsSuitable for non-structural use in most moisture resistant applications.Plantation grown temperate hardwood"
Hardwood Eucaplus Plywood Poplar Core FSC 2440 x 1220 x 5.5mm,26.51,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-poplar-core-fsc-2440-x-1220-x-5-5mm-PEGF8405,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PEGF8405",ESSGEE Eucaplus is a joinery quality FSC Plywood that has structural properties conforming to EN 636-2NS. Product is CE Marked and has a Class 2 glueline in accordance with EN 314-2. Ideal for internal joinery applications.Features & benefitsGlue-line conforms to EN314-2 Class 2 E1 and is ideal for use in humid conditionsSourced from well managed credibly certified forestsSuitable for non-structural use in most moisture resistant applications.Plantation grown temperate hardwood
Hardwood Plywood Handy Panel FSC 1830 x 610 x 18mm,49.24,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-handy-panel-1830-x-610-x-18mm-PQMF6218,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PQMF6218",Handy Panel hardwood Plywood is Eucalyptus hardwood throughout and is suitable for exterior conditions where the surface finish is important. This structural plywood has CE2+ certification and a phenolic glue-line conforming to EN314-2 Class 3.Features & benefitsGlue-line conforms to EN 314-2 Class 3 E1 and is suitable for use in exterior conditions subject to use with the correct edge sealantSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant and exterior applications.Plantation grown temperate hardwoodLightweight and easy to handle
ULTIPRO Hardwood Plywood FSC 2440 x 1220 x 5.5mm,34.09,Plywood,https://www.jewson.co.uk/p/ultipro-hardwood-plywood-fsc-2440-x-1220-x-5-5mm-PHBF8405,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PHBF8405","Our Ultipro FSC plywood is a 100 percent rotary cut eucalyptus panel with phenolic glue throughout. This joinery quality panel conforms to EN636-2NS and is E1 and can be typically be used in furniture, linings, pattresses, soffits and cladding and structural applications.Features & benefitsGlue-line conforms to EN 314-2 Class 3 E1 and is suitable for use in exterior conditions subject to use with the correct edge sealantSourced from well managed credibly certified forestsSuitable for non-structural use in most moisture resistant and exterior applications.Plantation grown temperate hardwood"
Hardwood Plywood Poplar Core FSC 2440 x 1220 x 3.6mm,29.21,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-poplar-core-fsc-2440-x-1220-x-3-6mm-PPEBFC03,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PPEBFC03","Eucalyptus-faced Poplar core joinery quality FSC Plywood conforms to EN636-2NS and has a class 2 glue in accordance with EN314-2. Lightweight and ideal for use in furniture, linings, and pattresses.Features & benefitsGlue-line conforms to EN314-2 Class 2 E1 and is ideal for use in humid conditionsSourced from well managed credibly certified forestsSuitable for non-structural use in most moisture resistant applications.Plantation grown temperate hardwood"
Hardwood Plywood Poplar Core FSC 2440 x 1220 x 25mm,93.12,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-poplar-core-fsc-2440-x-1220-x-25mm-PPSBFC25,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PPSBFC25","Eucalyptus-faced Poplar core joinery quality FSC Plywood conforms to EN636-2NS and has a class 2 glue in accordance with EN314-2. Lightweight and ideal for use in furniture, linings and pattresses, and structural applicationsFeatures & benefitsGlue-line conforms to EN314-2 Class 2 E1 and is ideal for use in humid conditionsSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant applications.Plantation grown temperate hardwood"
Ultipro SC117 Flooring Grade Plywood 2440 x 1220 x 5.5mm,30.95,Plywood,https://www.jewson.co.uk/p/ultipro-sc117-flooring-grade-plywood-2440-x-1220-x-5-5mm-PHBF8407,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PHBF8405",Ultipro SC117 flooring plywood meets all of the criteria set out by the Contract Flooring Association guidelines - plywood for overlaying suspended floors. 1.2mm thick face high quality veneers. No overlaps in the core create a high quality surface and the panels are free from twist.Features & benefitsGlue-line conforms to EN 314-2 Class 3 E1 and is suitable for use in exterior conditions subject to use with the correct edge sealantSourced from well managed credibly certified forestsSuitable for non-structural use in most moisture resistant and exterior flooring overlay applications.Plantation grown temperate hardwood
ESSGEE SG Marine Plywood FSC 2440 x 1220 x 12mm,80.75,Plywood,https://www.jewson.co.uk/p/essgee-sg-marine-plywood-fsc-2440-x-1220-x-12mm-PLYMBF12,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PLYMBF12","Our Marine Plywood FSC is manufactured from high quality core and face veneers. The plywood complies with BS1088 standards vouching for its high quality. The material has very few core gaps limiting the chance of trapping water in the plywood and therefore provides solid glue bonding performance. Please note that this product is not intended for boat building.Features & benefitsGlue-line conforms to EN 314-2 Class 3 E1 and is suitable for use in exterior conditions subject to use with the correct edge sealantSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant and exterior applications but not recommended for boat-buildingPlantation grown temperate hardwoodIdeal for joinery, furniture, van lining, exterior cladding and structural applications"
Hardwood Plywood Handy Panel FSC 1220 x 610 x 9mm,19.96,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-handy-panel-1220-x-610-x-9mm-PQMF4209,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PQMF4209",Handy Panel hardwood Plywood is Eucalyptus hardwood throughout and is suitable for exterior conditions where the surface finish is important. This structural plywood has CE2+ certification and a phenolic glue-line conforming to EN314-2 Class 3.Features & benefitsGlue-line conforms to EN 314-2 Class 3 E1 and is suitable for use in exterior conditions subject to use with the correct edge sealantSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant and exterior applications.Plantation grown temperate hardwoodLightweight and easy to handle
Hardwood Plywood Handy Panel FSC 1220 x 610 x 5.5mm,14.59,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-handy-panel-1220-x-610-x-5-5mm-PQMF4206,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PQMF4206",Handy Panel hardwood plywood is Eucalyptus hardwood throughout and is suitable for exterior conditions where the surface finish is important. This non-structural plywood has a phenolic glue-line conforming to EN314-2 Class 3.Features & benefitsGlue-line conforms to EN 314-2 Class 3 E1 and is suitable for use in exterior conditions subject to use with the correct edge sealantSourced from well managed credibly certified forestsSuitable for non-structural use in most moisture resistant and exterior applications.Plantation grown temperate hardwoodLightweight and easy to handle
Hardwood Eucaplus Plywood Poplar Core FSC 2440 x 1220 x 3.6mm,23.53,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-poplar-core-fsc-2440-x-1220-x-3-6mm-PEGF8403,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PEGF8403",ESSGEE Eucaplus is a joinery quality FSC Plywood that has structural properties conforming to EN 636-2NS. Product is CE Marked and has a Class 2 glueline in accordance with EN 314-2. Ideal for internal joinery applications.Features & benefitsGlue-line conforms to EN314-2 Class 2 E1 and is ideal for use in humid conditionsSourced from well managed credibly certified forestsSuitable for non-structural use in most moisture resistant applications.Plantation grown temperate hardwood
Hardwood Eucaplus Plywood Poplar Core FSC 2440 x 1220 x 18mm,58.74,Plywood,https://www.jewson.co.uk/p/hardwood-plywood-poplar-core-fsc-2440-x-1220-x-18mm-PEGF8418,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PEGF8418",ESSGEE Eucaplus is a joinery quality FSC Plywood that has structural properties conforming to EN 636-2S. Product is CE Marked and has a Class 2 glueline in accordance with EN 314-2. Ideal for internally joinery work along with certain structural applications.Features & benefitsGlue-line conforms to EN314-2 Class 2 E1 and is ideal for use in humid conditionsSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant applications.Plantation grown temperate hardwood
ULTIPRO Hardwood Plywood FSC 2440 x 1220 x 18mm,81.02,Plywood,https://www.jewson.co.uk/p/ultipro-hardwood-plywood-fsc-2440-x-1220-x-18mm-PHBF8418,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PHBF8418","This Ultipro FSC plywood is a 100 percent rotary cut eucalyptus panel with phenolic glue throughout. This joinery quality panel conforms to EN636-2S and is E1 and can typically be used in furniture, linings, pattresses, soffits and cladding, and structural applications.Features & benefitsGlue-line conforms to EN 314-2 Class 3 E1 and is suitable for use in exterior conditions subject to use with the correct edge sealantSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant and exterior applications.Plantation grown temperate hardwood"
Brazilian Pine Structural Plywood FSC 2440 x 1220 x 12mm,57.96,Plywood,https://www.jewson.co.uk/p/brazilian-pine-structural-plywood-fsc-2440-x-1220mm-x-12mm-PLYFCE12,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/PLYFCE12","Brazilian Pine Coniferous Sheathing Plywood is an engineered wood product made up of layers of Brazilian pinewood. The plywood is bonded together using an E1 glue which is a low-emission formaldehyde exterior quality glue. The plywood can be used in walls, floors, roofs, packing, and other general applicationsFeatures & benefitsGlue-line conforms to EN 314-2 Class 3 E1 and is suitable for use in exterior conditions subject to use with the correct edge sealantSourced from well managed credibly certified forestsSuitable for structural use in most moisture resistant and exterior applications.Plantation grown pine softwood"
PVC-U RH Side Hung Window 1190 x 1190 mm White,284.32,uPVC Windows,https://www.jewson.co.uk/p/crystal-right-hand-window-with-fixed-light-1190-x-1190mm-white-CDPW0030,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67594","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U LH Side Hung Window 1190 x 965mm Grey/White,307.02,uPVC Windows,https://www.jewson.co.uk/p/crystal-left-hand-window-with-fixed-light-1190-x-965mm-grey-CDPW0031,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67598","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U Top Hung Window 905 x 965mm Grey/White,266.64,uPVC Windows,https://www.jewson.co.uk/p/crystal-top-hung-window-over-fixed-light-905-x-965mm-grey-CDPW0017,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67563","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U RH Side Hung Window 1190 x 1040 mm White,262.48,uPVC Windows,https://www.jewson.co.uk/p/crystal-right-hand-window-with-fixed-light-1190-x-1040mm-white-CDPW0028,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67588","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U RH Side Hung Top Opener Window 1190 x 1115 mm White,312.70,uPVC Windows,https://www.jewson.co.uk/p/crystal-right-hand-window-with-fixed-light-1190-x-1115mm-white-CDPW0054,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67669","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U Window Top Opener 440 x 610mm Obscure Glazing White,136.55,uPVC Windows,https://www.jewson.co.uk/p/crystal-top-hung-window-440-x-610mm-white-CDPW0103,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67926","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U RH Side Hung Window 610 x 820 mm White,173.82,uPVC Windows,https://www.jewson.co.uk/p/crystal-right-hand-window-610-x-820mm-white-CDPW0090,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67864","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U LH Side Hung Window 610 x 1115 mm Grey/White,237.78,uPVC Windows,https://www.jewson.co.uk/p/crystal-left-hand-window-610-x-1115mm-grey-CDPW0083,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67845","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U LH Side Hung Window 1190 x 1190mm Grey/White,345.59,uPVC Windows,https://www.jewson.co.uk/p/crystal-left-hand-window-with-fixed-light-1190-x-1190mm-grey-CDPW0039,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67636","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U RH Side Hung Window 610 x 965 mm White,182.62,uPVC Windows,https://www.jewson.co.uk/p/crystal-right-hand-window-610-x-965mm-white-CDPW0094,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67897","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U Top Opener Window 610 x 610 mm White,171.54,uPVC Windows,https://www.jewson.co.uk/p/crystal-top-hung-window-610-x-610mm-white-CDPW0104,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67933","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U LH Side Hung Window 610 x 820 mm White,173.82,uPVC Windows,https://www.jewson.co.uk/p/crystal-left-hand-window-610-x-820mm-white-CDPW0089,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67860","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U L&RH Side Hung Fixed Centre Window 1770 x 1040mm White,396.18,uPVC Windows,https://www.jewson.co.uk/p/crystal-left-and-right-hand-window-with-fixed-centre-1770-x-1040mm-white-CDPW0043,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67645","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U RH Side Hung Window 905 x 965 mm White,218.08,uPVC Windows,https://www.jewson.co.uk/p/crystal-right-hand-window-with-fixed-light-905-x-965mm-white-CDPW0024,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67577","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U L&RH Side Hung Window  1770 x 1040mm Grey/White,469.73,uPVC Windows,https://www.jewson.co.uk/p/crystal-left-and-right-hand-window-with-fixed-centre-1770-x-1040mm-grey-CDPW0047,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67655","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U RH Side Hung Window 1190 x 1115mm Grey/White,332.78,uPVC Windows,https://www.jewson.co.uk/p/crystal-right-hand-window-with-fixed-light-1190-x-1115mm-grey-CDPW0036,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67618","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U LH Side Hung Window 905 x 965 mm White,218.08,uPVC Windows,https://www.jewson.co.uk/p/crystal-left-hand-window-with-fixed-light-905-x-965mm-white-CDPW0023,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67575","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U Top Hung Window 610 x 820mm White,187.75,uPVC Windows,https://www.jewson.co.uk/p/crystal-top-hung-window-over-fixed-light-610-x-820mm-white-CDPW0002,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67533","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U LH Side Hung Window 1190 x 1040 mm White,262.48,uPVC Windows,https://www.jewson.co.uk/p/crystal-left-hand-window-with-fixed-light-1190-x-1040mm-white-CDPW0027,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67585","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
PVC-U RH Side Hung Window 610 x 1115 mm Grey/White,237.78,uPVC Windows,https://www.jewson.co.uk/p/crystal-right-hand-window-610-x-1115mm-grey-CDPW0084,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/67847","The Crystal PVC-U window is an ideal choice for refurbishment, new build or commercial projects.  The profiles are slim, but strong and insulating.  When combined with high quality glazing, they create a thermally efficient window which is robust and easy to maintain.  The window is manufactured to the highest quality standards, fully accredited and CE Marked.Features & benefitsWER Rating A RatedBackground trickle ventilationEspagnolette locking systemHandle and cill included"
VELUX GGL UK08 2070 White Painted Centre Pivot Roof Window 134 x 140cm,743.92,Velux Roof Windows,https://www.jewson.co.uk/p/velux-ggl-uk08-2070-white-painted-centre-pivot-roof-window-134-x-140cm-VXUK0870,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/60484","The VELUX White Painted Centre Pivot roof window is suitable for single or multiple applications in any roof with a pitch of 15-90 degrees. The window has been produced from high-quality certified pinewood and painted using UV-resistant paint. It has ThermoTechnology™ that incorporates insulating material in the frame of the window. The opening handle is conveniently placed at the top of the window and also controls ventilation, giving the option of fresh air-flow even when the window is locked and secure. It features a top control bar for manual operation and can rotate 180 degrees for easy cleaning.Features & benefitsWhite-Painted Pine, Centre-Pivot, lam glazing/toughened outer 134x140Coated with a water-based lacquer and white paint that protects the wood against dirt and moistureThe bright white finish with discreet wood grain is perfect for modern interiors.Laminated inner pane for additional safety, as standardCentre-pivot operation, ideal for situations where furniture is beneath roof window"
VELUX GGU CK06 0070 White Poly. Centre Pivot Roof Window 55 x 118cm,510.30,Velux Roof Windows,https://www.jewson.co.uk/p/velux-ggu-ck06-0070-white-poly-centre-pivot-roof-window-55-x-118cm-PXGGUC67,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/60482","The VELUX, centre-pivot roof window GGU is perfect for those looking for a maintenance-free window that allows for easy access over e.g. a sofa, countertop or bathtub. The durable, moisture-resistant finish looks great in any room and is ideal for humid rooms like kitchens.Features & benefitsMaintenance free white PU centre-pivot RW, laminated glazing, 55x118Maintenance free white polyurethane internal finishNo visible joins where dirt can accumulateLaminated inner pane for additional safety, as standardCentre-pivot operation, ideal for situations where furniture is beneath roof window"
