product,price,category,link,image,description
16mm x 38mm Redwood Unsorted Planed Square Edge Finished Size 12mm x 33mm x 2...,3.25,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/16mm-x-38mm-redwood-unsorted-planed-square-edge-finished-size-12mm-x-33mm-x-2-1m/p/763980,https://dam-assets.apps.travisperkins.group/MbZma/GPID_1000726476_IMG_00.jpg?width=300&height=300,"Metsä Woods quality softwood PSE (Planed Square Edge) timber is manufactured from slow-grown premium redwood timber, which is precision finished and fully machined.? Planed timber, is perfect for non-structural interior construction projects such as boxing in pipework, batoning or framing, making shabby chic furniture or even storage boxes and planters The square planed edge gives an easy way to complete your project with a neat and tidy finish. Available in a range of lengths they're ready to be cut to size and stained or painted to suit your needs. The natural variations in the wood will make for a really natural finish whatever you buildResponsibly Sourced SoftwoodMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'standard' Quality. Scandinavian 5ths Quality Redwood (pine)Also Available Low Pressure Preservative Treated (subject To Minimum Order)Also Available Primed (subject To Minimum Order)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
25mm x 150mm Redwood Planed Square Edge 5TH Finished Size 20.5mm x 144mm,7.18,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/25mm-x-150mm-redwood-planed-square-edge-5th-finished-size-20-5mm-x-144mm/p/180028,https://dam-assets.apps.travisperkins.group/oq44kwe/GPID_1000070391_IMG_00.jpeg?width=300&height=300,"Metsä Woods quality softwood PSE (Planed Square Edge) timber is manufactured from slow-grown premium redwood timber, which is precision finished and fully machined.? Planed timber, is perfect for non-structural interior construction projects such as boxing in pipework, batoning or framing, making shabby chic furniture or even storage boxes and planters The square planed edge gives an easy way to complete your project with a neat and tidy finish. Available in a range of lengths they're ready to be cut to size and stained or painted to suit your needs. The natural variations in the wood will make for a really natural finish whatever you buildAll Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'best' Quality. Scandinavian Unsorted Redwood (pine)Also Available Low Pressure Preservative Treated (subject To Minimum Order)Also Available Primed (subject To Minimum Order)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
25mm x 100mm Redwood Planed Square Edge 5TH Finished Size 20.5mm x 94mm,4.61,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/25mm-x-100mm-redwood-planed-square-edge-5th-finished-size-20-5mm-x-94mm/p/180030,https://dam-assets.apps.travisperkins.group/lmy0v/GPID_1000070393_IMG_00.jpeg?width=300&height=300,"Metsä Woods quality softwood PSE (Planed Square Edge) timber is manufactured from slow-grown premium redwood timber, which is precision finished and fully machined.? Planed timber, is perfect for non-structural interior construction projects such as boxing in pipework, batoning or framing, making shabby chic furniture or even storage boxes and planters The square planed edge gives an easy way to complete your project with a neat and tidy finish. Available in a range of lengths they're ready to be cut to size and stained or painted to suit your needs. The natural variations in the wood will make for a really natural finish whatever you build.All Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'best' Quality. Scandinavian Unsorted Redwood (pine)Also Available Low Pressure Preservative Treated (subject To Minimum Order)Also Available Primed (subject To Minimum Order)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
25mm x 100mm Redwood Unsorted Planed Square Edge Finished Size 20.5mm x 94mm,5.81,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/25mm-x-100mm-redwood-unsorted-planed-square-edge-finished-size-20-5mm-x-94mm/p/141032,https://dam-assets.apps.travisperkins.group/lvj5L/GPID_1000381156_IMG_00.jpeg?width=300&height=300,"Metsä Woods quality softwood PSE (Planed Square Edge) timber is manufactured from slow-grown premium redwood timber, which is precision finished and fully machined.? Planed timber, is perfect for non-structural interior construction projects such as boxing in pipework, batoning or framing, making shabby chic furniture or even storage boxes and planters The square planed edge gives an easy way to complete your project with a neat and tidy finish. Available in a range of lengths they're ready to be cut to size and stained or painted to suit your needs. The natural variations in the wood will make for a really natural finish whatever you buildAll Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'standard' Quality. Scandinavian 5ths Quality Redwood (pine)Also Available Low Pressure Preservative Treated (subject To Minimum Order)Also Available Primed (subject To Minimum Order)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
50mm x 75mm Redwood Planed Square Edge 5TH Finished Size 44mm x 69mm,6.58,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/50mm-x-75mm-redwood-planed-square-edge-5th-finished-size-44mm-x-69mm/p/180007,https://dam-assets.apps.travisperkins.group/K6BON/GPID_1000070372_IMG_00.jpg?width=300&height=300,"Metsä Woods quality softwood PSE (Planed Square Edge) timber is manufactured from slow-grown premium redwood timber, which is precision finished and fully machined.? Planed timber, is perfect for non-structural interior construction projects such as boxing in pipework, batoning or framing, making shabby chic furniture or even storage boxes and planters The square planed edge gives an easy way to complete your project with a neat and tidy finish. Available in a range of lengths they're ready to be cut to size and stained or painted to suit your needs. The natural variations in the wood will make for a really natural finish whatever you buildAll Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'best' Quality. Scandinavian Unsorted Redwood (pine)Also Available Low Pressure Preservative Treated (subject To Minimum Order)Also Available Primed (subject To Minimum Order)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
25mm x 150mm Redwood Unsorted Planed Square Edge Finished Size 20.5mm x 144mm,8.35,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/25mm-x-150mm-redwood-unsorted-planed-square-edge-finished-size-20-5mm-x-144mm/p/141030,https://dam-assets.apps.travisperkins.group/MpynD/GPID_1000381154_IMG_00.jpeg?width=300&height=300,"Metsä Woods quality softwood PSE (Planed Square Edge) timber is manufactured from slow-grown premium redwood timber, which is precision finished and fully machined.? Planed timber, is perfect for non-structural interior construction projects such as boxing in pipework, batoning or framing, making shabby chic furniture or even storage boxes and planters The square planed edge gives an easy way to complete your project with a neat and tidy finish. Available in a range of lengths they're ready to be cut to size and stained or painted to suit your needs. The natural variations in the wood will make for a really natural finish whatever you buildAll Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'standard' Quality. Scandinavian 5ths Quality Redwood (pine)Also Available Low Pressure Preservative Treated (subject To Minimum Order)Also Available Primed (subject To Minimum Order)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
50mm x 100mm Redwood Planed Square Edge 5TH Finished Size 44mm x 94mm,7.74,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/50mm-x-100mm-redwood-planed-square-edge-5th-finished-size-44mm-x-94mm/p/863278,https://dam-assets.apps.travisperkins.group/oe0qzpq/GPID_1100841188_IMG_00.jpg?width=300&height=300,"Manufactured from high quality Scandinavian 5ths grade Redwood (Pine). Sizes stated are nominal, finished sizes will be approx 5-6mm smaller.All Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'best' Quality. Scandinavian Unsorted Redwood (pine)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
25mm x 225mm Redwood Planed Square Edge 5TH Finished Size 20mm x 218mm,10.04,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/25mm-x-225mm-redwood-planed-square-edge-5th-finished-size-20mm-x-218mm/p/863241,https://dam-assets.apps.travisperkins.group/om5e06y/GPID_1100841182_IMG_00.jpeg?width=300&height=300,"Manufactured from high quality Scandinavian 5ths grade Redwood (Pine). Sizes stated are nominal, finished sizes will be approx 5-6mm smaller.All Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'best' Quality. Scandinavian Unsorted Redwood (pine)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
50mm x 150mm Redwood Planed Square Edge 5TH Finished Size 44mm x 144mm,14.20,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/50mm-x-150mm-redwood-planed-square-edge-5th-finished-size-44mm-x-144mm/p/180004,https://dam-assets.apps.travisperkins.group/lGbqY/GPID_1000070369_IMG_00.jpeg?width=300&height=300,"Manufactured from high quality Scandinavian 5ths grade Redwood (pine). Sizes stated are nominal, finished sizes will be approx 5-6mm smaller.All Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'best' Quality. Scandinavian Unsorted Redwood (pine)Also Available Low Pressure Preservative Treated (subject To Minimum Order)Also Available Primed (subject To Minimum Order)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
32mm x 138mm x 4.2m Whitewood Planed Timber Standard Finished Size 27mm x 133...,49.91,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/32mm-x-138mm-x-4-2m-whitewood-planed-timber-standard-finished-size-27mm-x-133mm/p/251368,https://dam-assets.apps.travisperkins.group/KLOO3/GPID_1100456623_IMG_00.jpg?width=300&height=300,"Metsä Woods quality softwood PSE (Planed Square Edge) timber is manufactured from slow-grown premium redwood timber, which is precision finished and fully machined.? Planed timber, is perfect for non-structural interior construction projects such as boxing in pipework, batoning or framing, making shabby chic furniture or even storage boxes and planters The square planed edge gives an easy way to complete your project with a neat and tidy finish. Available in a range of lengths they're ready to be cut to size and stained or painted to suit your needs. The natural variations in the wood will make for a really natural finish whatever you buildAll Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To Order From Your Local BranchAlso Available In Tp 'best' Quality. Scandinavian Unsorted Redwood (pine)Also Available Low Pressure Preservative Treated (subject To Minimum Order - Please Contact Your Local Branch)Also Available Primed (subject To Minimum Order - Please Contact Branch)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated.View more"
50mm x 50mm Redwood Planed Square Edge 5TH Finished Size 44mm x 44mm,3.86,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/50mm-x-50mm-redwood-planed-square-edge-5th-finished-size-44mm-x-44mm/p/863283,https://dam-assets.apps.travisperkins.group/o50q8jm/GPID_1100841190_IMG_00.jpg?width=300&height=300,"Manufactured from high quality Scandinavian 5ths grade Redwood (Pine). Sizes stated are nominal, finished sizes will be approx 5-6mm smaller.All Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'best' Quality. Scandinavian Unsorted Redwood (pine)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
25mm x 75mm Redwood Planed Square Edge 5TH Finished Size 20mm x 69mm,3.11,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/25mm-x-75mm-redwood-planed-square-edge-5th-finished-size-20mm-x-69mm/p/863237,https://dam-assets.apps.travisperkins.group/orm8jlr/GPID_1100841184_IMG_00.jpeg?width=300&height=300,"Manufactured from high quality Scandinavian 5ths grade Redwood (Pine). Sizes stated are nominal, finished sizes will be approx 5-6mm smaller.All Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'best' Quality. Scandinavian Unsorted Redwood (pine)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
25mm x 25mm Bsw Redwood Planed Square Edge Unsorted Finished Size 20mm x 20mm,1.39,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/25mm-x-25mm-bsw-redwood-planed-square-edge-unsorted-finished-size-20mm-x-20mm/p/863270,https://dam-assets.apps.travisperkins.group/xkg8ln7/GPID_1100841205_IMG_00.jpeg?width=300&height=300,"Manufactured from high quality Scandinavian 5ths grade Redwood (Pine). Sizes stated are nominal, finished sizes will be approx 5-6mm smaller.All Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'best' Quality. Scandinavian Unsorted Redwood (pine)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
50mm x 100mm x 2.4m Redwood Planed Timber Standard,21.11,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/50mm-x-100mm-x-2-4m-redwood-planed-timber-standard/p/880305,https://dam-assets.apps.travisperkins.group/lzBLO/GPID_1000757500_IMG_00.jpg?width=300&height=300,"Premium joinery-quality planed timber is ideal for interior joinery where a smooth finish is requiredPremium joinery-quality planed timber for painting, varnishing or where a consistent thickness is requiredIdeal for internal joinery applications where a superior finish is requiredProduced from slow-grown trees typically over 80 years old, this timber is less likely to split or twistWood naturally expands and contracts with moisture content so some changes in size should be expectedPlaned smooth finishKiln DriedView more"
38mm x 38mm Redwood Planed Timber Standard Finished Size 33mm x 33mm,2.93,Planed Softwood Timber,https://www.travisperkins.co.uk/planed-softwood-timber/38mm-x-38mm-redwood-planed-timber-standard-finished-size-33mm-x-33mm/p/180014,https://dam-assets.apps.travisperkins.group/KOypJ/GPID_1000070379_IMG_00.jpeg?width=300&height=300,"Manufactured from high quality Scandinavian 5ths grade redwood (pine). Sizes stated are nominal, finished sizes will be approx 5-6mm smaller.All Of Our Softwoods Are Responsibly SourcedMany Other Patterns And Sizes Available To OrderAlso Available In Tp 'best' Quality. Scandinavian Unsorted Redwood (pine)Also Available Low Pressure Preservative Treated (subject To Minimum Order)Also Available Primed (subject To Minimum Order)Also Available Cross Cut To Bespoke Length (subject To Branch Availability And Minimum Order)Due To The Machining Process, This Products Finished Dimensions Will Be Smaller Than The Nominal Sizes Stated. Typically, 5 To 6mm Less On The Thickness And 5 To 8mm On Width (dependent On Original Section)Range Of Lengths Normally Available: Random 1.8m And LongerView more"
Glass Beading Hardwood 2400 mm x 15 mm x 9 mm,5.96,Beading,https://www.travisperkins.co.uk/window-boards/glass-beading-hardwood-2400-mm-x-15-mm-x-9-mm/p/278892,https://dam-assets.apps.travisperkins.group/gR4en/GPID_1100517943_IMG_00.jpg?width=300&height=300,"Glass beads and window beading are an ideal solution to add a decorated finish while helping glass panels be held in place.Traditional convedesign provides classic finishing touchInstall your glass bead using adhesive or pinsOur range of glass beads and window beading is available in hardwood, oak, pine and light hardwoodOur timber glass beads and window beading goes well if your existing window frames are made of similar timber or have a timber effectThis product is made to the highest quality and comes with a 2 year guaranteeInternal and external use. End user must ensure to add treatment to the timber before using it externally.Our Pine products are made using a lightweight, straight grained softwood which is easy to work with. Due to its strength, elasticity and relatively low cost, pine is a popular choice to be used in a variety of projects.To finish off pine, lightly sand before applying wood stain, varnish or a lacquerView more"
Beading Pine 2400 mm x 21 mm x 8 mm,8.75,Beading,https://www.travisperkins.co.uk/window-boards/beading-pine-2400-mm-x-21-mm-x-8-mm/p/278868,https://dam-assets.apps.travisperkins.group/zLYv3/GPID_1100517952_IMG_00.jpg?width=300&height=300,"Glass beads and window beading are an ideal solution to add a decorated finish while helping glass panels be held in place.The staff bead has straight and rounded edges for a unique designInstall your glass bead using adhesive or pinsOur range of glass beads and window beading is available in hardwood, oak, pine and light hardwoodOur timber glass beads and window beading goes well if your existing window frames are made of similar timber or have a timber effectThis product is made to the highest quality and comes with a 2 year guaranteeInternal and external use. End user must ensure to add treatment to the timber before using it externally.Our Pine products are made using a lightweight, straight grained softwood which is easy to work with. Due to its strength, elasticity and relatively low cost, pine is a popular choice to be used in a variety of projects.To finish off pine, lightly sand before applying wood stain, varnish or a lacquerView more"
Cheshire Mouldings Pefc Wedge Glass Bead Pine 15 x 12mm x 2.4m,4.70,Beading,https://www.travisperkins.co.uk/beading/cheshire-mouldings-pefc-wedge-glass-bead-pine-15-x-12mm-x-2-4m/p/278879,https://dam-assets.apps.travisperkins.group/6Q6k8/GPID_1100517963_IMG_00.jpg?width=300&height=300,"The wedge glass beads straight edges add contemporary style to your glass and door glazingThe wedge glass beads straight edges add contemporary style to your glass and door glazingInstall your glass bead using adhesive or pinsOur timber glass beads and window beading goes well if your existing window frames are made of similar timber or have a timber effectThis product is made to the highest quality and comes with a 2 year guaranteeInternal and external use. End user must ensure to add treatment to the timber before using it externally.Our Pine products are made using a lightweight, straight grained softwood which is easy to work with. Due to its strength, elasticity and relatively low cost, pine is a popular choice to be used in a variety of projects.View more"
Cheshire Mouldings Ovolo Pine Glass Bead 2.4m 12 x 15mm,5.32,Beading,https://www.travisperkins.co.uk/beading/cheshire-mouldings-ovolo-pine-glass-bead-2-4m-12-x-15mm/p/977248,https://dam-assets.apps.travisperkins.group/xlm25mg/GPID_1100884679_IMG_00.jpg?width=300&height=300,"The ovolo glass bead has a distinct style with a rounded edge which meats a straight edgeInstall your glass bead using adhesive or pinsTimber glass beads and window beading goes well if your existing window frames are made of similar timber or have a timber effectPine products are made using a lightweight, straight grained softwood which is easy to work with. Due to its strength, elasticity and relatively low cost, pine is a popular choice to be used in a variety of projectsTo finish off pine, lightly sand before applying wood stain, varnish or a lacquerView more"
Cheshire Mouldings Pine Glass Bead 2.4m 12 x 9mm,2.98,Beading,https://www.travisperkins.co.uk/beading/cheshire-mouldings-pine-glass-bead-2-4m-12-x-9mm/p/977258,https://dam-assets.apps.travisperkins.group/xp8gpey/GPID_1100884681_IMG_00.jpg?width=300&height=300,"Traditional convedesign provides classic finishing touchInstall your glass bead using adhesive or pinsOur timber glass beads and window beading goes well if your existing window frames are made of similar timber or have a timber effectPine products are made using a lightweight, straight grained softwood which is easy to work with. Due to its strength, elasticity and relatively low cost, pine is a popular choice to be used in a variety of projectsTo finish off pine, lightly sand before applying wood stain, varnish or a lacquerView more"
Cheshire Mouldings Pine Glass Bead 2.4m 9 x 9mm,2.64,Beading,https://www.travisperkins.co.uk/beading/cheshire-mouldings-pine-glass-bead-2-4m-9-x-9mm/p/977262,https://dam-assets.apps.travisperkins.group/v16m41r/GPID_1100884680_IMG_00.jpg?width=300&height=300,"Traditional convedesign provides classic finishing touchInstall your glass bead using adhesive or pinsOur timber glass beads and window beading goes well if your existing window frames are made of similar timber or have a timber effectPine products are made using a lightweight, straight grained softwood which is easy to work with. Due to its strength, elasticity and relatively low cost, pine is a popular choice to be used in a variety of projectsTo finish off pine, lightly sand before applying wood stain, varnish or a lacquerView more"
Incised Treated UC4 Sleeper Green 100 x 200mm x 2.4m,27.60,Timber Sleepers,https://www.travisperkins.co.uk/timber-sleepers/incised-treated-uc4-sleeper-green-100-x-200mm-x-2-4m/p/930729,https://dam-assets.apps.travisperkins.group/v44117e/GPID_1100863291_IMG_00.jpg?width=300&height=300,"These UC4 incised preservative treated sleepers are ideal for a multitude of landscape gardening projects from retaining walls to raised beds. Their unique incised surface patterning ensures deeper treatment penetration and a 15 year warranty, bringing peace of mind.User Class 4 treatment with a 15 year warrantySuitable for in ground contactPressure Treated with an attractive green finish"
Incised Treated UC4 Sleeper Brown 100 x 200mm x 2.4m,27.60,Timber Sleepers,https://www.travisperkins.co.uk/timber-sleepers/incised-treated-uc4-sleeper-brown-100-x-200mm-x-2-4m/p/930719,https://dam-assets.apps.travisperkins.group/xw4yy85/GPID_1100863290_IMG_00.jpg?width=300&height=300,"These UC4 incised preservative treated sleepers are ideal for a multitude of landscape gardening projects from retaining walls to raised beds. Their unique incised surface patterning ensures deeper treatment penetration and a 15 year warranty, bringing peace of mind.User Class 4 treatment with a 15 year warrantySuitable for in ground contactPressure Treated with an attractive brown finish"
Incised Green Treated Sleeper 100 x 200mm x 2.4m,27.60,Timber Sleepers,https://www.travisperkins.co.uk/timber-sleepers/incised-green-treated-sleeper-100-x-200mm-x-2-4m/p/946800,https://dam-assets.apps.travisperkins.group/v4415md/GPID_1100871071_IMG_00.jpg?width=300&height=300,"Pressure treated softwood sleepers are ideal for a variety of landscaping projects, including retaining walls, edging and building raised garden bedsRaised sleeper beds are more productive per square foot because plants can be spaced more closely together since you don't need to leave spaced to walk through so never step on the garden bedHigher density planting enables the plants growing there to shade out bare soil, making it harder for weeds to growSleepers are supplied pressure treated, this will enhance the style and help protect from insect infestation, fungal decay and rotSupplied as Use Class 4 (INCISED), these carry a 15 year service life warrantyView more"
Ecc Sleeper Green Treated 100 x 200mm x 2.4m,29.93,Timber Sleepers,https://www.travisperkins.co.uk/timber-sleepers/ecc-sleeper-green-treated-100-x-200mm-x-2-4m/p/946799,https://dam-assets.apps.travisperkins.group/om53ere/GPID_1100871077_IMG_00.jpg?width=300&height=300,"Pressure treated softwood sleepers are ideal for a variety of landscaping projects, including retaining walls, edging and building raised garden bedsRaised sleeper beds are more productive per square foot because plants can be spaced more closely together since you don't need to leave spaced to walk through so never step on the garden bedHigher density planting enables the plants growing there to shade out bare soil, making it harder for weeds to growSleepers are supplied pressure treated, this will enhance the style and help protect from insect infestation, fungal decay and rotView more"
New Treated Timber Sleeper 125mm x 250mm x 2400mm,51.76,Timber Sleepers,https://www.travisperkins.co.uk/timber-sleepers/new-treated-timber-sleeper-125mm-x-250mm-x-2400mm/p/9000147436,https://dam-assets.apps.travisperkins.group/NmeWW/GPID_1000381316_IMG_00.jpeg?width=300&height=300,"Versatile, quality treated timber sleeper for the landscape gardening trade. Sleepers have endless garden or leisure applications, from boundaries, edgings and planters to distinctive raised beds and borders, decks, terraces and walkways. These sleepers are pressure preservative treated and are available in either a brown or green finish which protects them from rot and decay.Manufactured from selected European softwoodPressure preservative treated"
Oak Timber Sleeper 100mm x 200mm x 2400mm,59.58,Timber Sleepers,https://www.travisperkins.co.uk/timber-sleepers/oak-timber-sleeper-100mm-x-200mm-x-2400mm/p/642729,https://dam-assets.apps.travisperkins.group/x7l4ele/GPID_1000381319_IMG_00.jpg?width=300&height=300,"This fresh sawn oak sleeper is ideal for all natural landscaping projects, ranging from setting boundaries and edgings to constructing planters with raised beds or borders, as well as decking, terraces and walkways.Easy to installSelected European HardwoodDurable"
Reclaimed Timber Railway Sleeper 125mm x 250mm x 2590mm (Approximate),65.63,Timber Sleepers,https://www.travisperkins.co.uk/timber-sleepers/reclaimed-timber-railway-sleeper-125mm-x-250mm-x-2590mm-approximate/p/886477,https://dam-assets.apps.travisperkins.group/lxZz5/GPID_1000381312_IMG_00.jpeg?width=300&height=300,"This reclaimed treated timber sleeper is ideal for all natural landscaping projects. It has multiple garden and leisure-area applications, such as making boundaries, edgings and planters. It can also be used to make distinctive raised beds, borders, decks, terraces and walkways.VersatileDurableMultiple applicationsSuitable for gardens and backyardsAdded strengthEasy to installView more"
Incised Brown Treated Sleeper 100 x 200mm x 2.4m,27.60,Timber Sleepers,https://www.travisperkins.co.uk/timber-sleepers/incised-brown-treated-sleeper-100-x-200mm-x-2-4m/p/946823,https://dam-assets.apps.travisperkins.group/v16mlzq/GPID_1100871070_IMG_00.jpg?width=300&height=300,"Pressure treated softwood sleepers are ideal for a variety of landscaping projects, including retaining walls, edging and building raised garden bedsRaised sleeper beds are more productive per square foot because plants can be spaced more closely together since you don't need to leave spaced to walk through so never step on the garden bedHigher density planting enables the plants growing there to shade out bare soil, making it harder for weeds to growSleepers are supplied pressure treated, this will enhance the style and help protect from insect infestation, fungal decay and rotSupplied as Use Class 4 (INCISED), these carry a 15 year service life warrantyView more"
Bsw Incised Treated UC4 Sleeper Green 125 x 250mm x 2.4m,81.02,Timber Sleepers,https://www.travisperkins.co.uk/timber-sleepers/bsw-incised-treated-uc4-sleeper-green-125-x-250mm-x-2-4m/p/930715,https://dam-assets.apps.travisperkins.group/xp8gdl5/GPID_1100863293_IMG_00.jpeg?width=300&height=300,"These UC4 incised preservative treated sleepers are ideal for a multitude of landscape gardening projects from retaining walls to raised beds. Their unique incised surface patterning ensures deeper treatment penetration and a 15 year warranty, bringing peace of mind.User Class 4 treatment with a 15 year warrantySuitable for in ground contactPressure Treated with an attractive green finish"
Ecc Green Treated Sleeper 125 x 250mm x 2.4m,51.76,Timber Sleepers,https://www.travisperkins.co.uk/timber-sleepers/ecc-green-treated-sleeper-125-x-250mm-x-2-4m/p/946819,https://dam-assets.apps.travisperkins.group/oq4rmdp/GPID_1100871074_IMG_00.jpg?width=300&height=300,"Pressure treated softwood sleepers are ideal for a variety of landscaping projects, including retaining walls, edging and building raised garden bedsRaised sleeper beds are more productive per square foot because plants can be spaced more closely together since you don't need to leave spaced to walk through so never step on the garden bedHigher density planting enables the plants growing there to shade out bare soil, making it harder for weeds to growSleepers are supplied pressure treated, this will enhance the style and help protect from insect infestation, fungal decay and rotView more"
Bsw Incised Treated UC4 Sleeper Brown 125 x 250mm x 2.4m,53.26,Timber Sleepers,https://www.travisperkins.co.uk/timber-sleepers/bsw-incised-treated-uc4-sleeper-brown-125-x-250mm-x-2-4m/p/930717,https://dam-assets.apps.travisperkins.group/xdme4g8/GPID_1100863292_IMG_00.jpeg?width=300&height=300,"These UC4 incised preservative treated sleepers are ideal for a multitude of landscape gardening projects from retaining walls to raised beds. Their unique incised surface patterning ensures deeper treatment penetration and a 15 year warranty, bringing peace of mind.User Class 4 treatment with a 15 year warrantySuitable for in ground contactPressure Treated with an attractive brown finish"
